#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A2A7DF
#Date Time: 2022-04-09 22:30:52.302
#Sample rate: 800Hz
#Samples: 10301
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-163.71,3.311560985064772,-0.001319543970979598
-163.70875,3.311560985064772,-0.001319543970979598
-163.7075,3.311560985064772,-0.001319543970979598
-163.70625,3.311560985064772,-0.001319543970979598
-163.705,3.311560985064772,-0.001319543970979598
-163.70375,3.311560985064772,-0.001319543970979598
-163.7025,3.311560985064772,-0.001319543970979598
-163.70125,3.311560985064772,-0.001319543970979598
-163.7,3.311560985064772,-0.001319543970979598
-163.69875,3.311560985064772,-0.001319543970979598
-163.6975,3.311560985064772,-0.001319543970979598
-163.69625,3.311560985064772,-0.001319543970979598
-163.695,3.311560985064772,-0.001319543970979598
-163.69375,3.311560985064772,-0.001319543970979598
-163.6925,3.311560985064772,-0.001319543970979598
-163.69125,3.311560985064772,-0.001319543970979598
-163.69,3.311560985064772,-0.001319543970979598
-163.68875,3.311560985064772,-0.001319543970979598
-163.6875,3.311560985064772,-0.001319543970979598
-163.68625,3.311560985064772,-0.001319543970979598
